time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-2.51936432463,0.702853802278,17.6114409577,6.23119107387,0.110993184357,0.0,-2.26721816252,0.200423446827,4.73808794672,-0.13803694554,-0.0150982882247,0.0,415.8140825200195,414.4645048420061,416.28419787006106,414.3800379965805
2.700000000000002,-2.65772054131,0.713820729015,17.8977660946,6.22447165257,0.111358592992,0.0,-2.34469181964,0.164493337296,4.80571455368,-0.125490918311,-0.00388875160426,0.0,450.78599167063817,451.6911318233144,450.7754213216598,451.77204747676507
2.760000000000002,-2.80107628307,0.722322445006,18.1910499616,6.21694240675,0.113763246707,0.0,-2.4340378042,0.11811013386,4.96955153177,-0.127902970853,0.0127437857095,0.0,480.4362699257797,481.69582652951135,481.38619989539876,481.1904283994558
2.820000000000002,-2.94921936959,0.728250381889,18.488568998,6.20967920637,0.117617196271,0.0,-2.50441748709,0.0788864770177,4.94769769601,-0.136228390323,0.0308351434786,0.0,424.1580425747174,425.7091492621879,425.6577037496298,424.927993057925
2.880000000000002,-3.10157804823,0.731761082561,18.7840602238,6.20431907984,0.12171315578,0.0,-2.57460493948,0.0377193533997,4.90205427833,-0.155843221635,0.0131747107781,0.0,418.00996457360503,416.46803362370446,418.1558443122434,416.42280303206263
2.940000000000002,-3.25845039302,0.732547714666,19.0787264631,6.19513626094,0.122620076196,0.0,-2.65459354758,-0.0123053419057,4.91993699138,-0.161689207393,0.0159005726502,0.0,438.22866100583184,438.45511016984733,438.25046662544713,437.7401915880415
3.000000000000002,-3.4199258481,0.730330836085,19.3726032638,6.1856735597,0.124641134279,0.0,-2.72816670347,-0.0623658015488,4.87598764957,-0.157405691807,0.0033215072378,0.0,418.8413168880482,417.74558792441246,417.97081489193494,418.3178635343311
3.0600000000000023,-3.58616682136,0.7247269637,19.6661401409,6.17636589839,0.131404352571,0.0,-2.8138044822,-0.125243342071,4.90813849144,-0.162830985394,0.0302126208134,0.0,442.31770158497073,444.5270577360435,443.4016387866081,442.93148551942176
3.1200000000000023,-3.75817487322,0.71480194595,19.9653957524,6.17586252147,0.133205191093,0.0,-2.91995152878,-0.205503975819,5.06618050354,-0.197400083376,0.0289121300535,0.0,482.53198316787996,482.43398352497195,484.32365037537926,481.6895455027576
3.1800000000000024,-3.93618619701,0.700349857739,20.2709927194,6.16471746157,0.135825410005,0.0,-3.01403569147,-0.277236896111,5.11986653229,-0.207838132317,0.0173342063954,0.0,454.04359991536694,453.11372876515384,452.6521446259928,451.77241452505
3.2400000000000024,-4.11964223333,0.681612779435,20.5778685164,6.15390546825,0.138699834074,0.0,-3.10145942751,-0.34822954592,5.10911008236,-0.223197202489,0.0310191771481,0.0,432.9345646051456,434.0847290523947,433.75050413568107,432.4123505578513
3.3000000000000025,-4.30855800381,0.6583226238,20.8848590544,6.14264879514,0.152541529976,0.0,-3.19697891715,-0.429054503199,5.12324633542,-0.208346828073,-0.00811642120724,0.0,443.77958262532417,440.5549947273555,441.51696821205866,442.6933644906332
3.3600000000000025,-4.50348969091,0.629918851443,21.1930817557,6.1305139155,0.15456748678,0.0,-3.30095630683,-0.518789947827,5.15037390773,-0.216282863814,0.00809032243942,0.0,447.386833163199,448.7047350940134,447.3864325925142,446.69607159076025
3.4200000000000026,-4.70460613061,0.596014524407,21.5021918401,6.11753536455,0.157083264025,0.0,-3.40319237307,-0.612451789749,5.15289784357,-0.218604175203,0.0225454318891,0.0,440.0041446978523,441.19934096681857,440.83187824757584,440.59297109481366
3.4800000000000026,-4.91204365468,0.556155642169,21.8121112121,6.10782523277,0.16238218023,0.0,-3.5119160256,-0.716959877415,5.177162808,-0.240058533466,-0.000448701145499,0.0,449.52223671500064,447.654638572299,449.5633562389114,447.7710848379337
3.5400000000000027,-5.12623099162,0.509706053874,22.1241527599,6.09353531932,0.165430685449,0.0,-3.62798781171,-0.832603798816,5.2234674433,-0.245142928352,-0.0208968246486,0.0,456.90698972889885,455.2736374094322,458.0134755323053,457.55227961676536
3.6000000000000028,-5.34791565167,0.45551116471,22.4416795672,6.07994708925,0.16440616684,0.0,-3.76135658553,-0.97518808034,5.35959606404,-0.234687596046,-0.016715894065,0.0,485.92230372839606,486.235748392271,485.6129501751575,486.3438668432552
3.660000000000003,-5.57667542601,0.39363347555,22.7617182213,6.06599692488,0.17004501632,0.0,-3.86448489544,-1.08848762581,5.30801033641,-0.231744945074,0.0103410935603,0.0,428.4667437764418,430.7614469938348,428.37846553375283,428.57205230367623
3.720000000000003,-5.81185517148,0.324567583979,23.0793607134,6.05220366134,0.170835173428,0.0,-3.97501367287,-1.21481711653,5.27967846579,-0.236795658391,0.00447174628018,0.0,438.17203053320117,437.6836003936269,437.5601424964729,437.0841082360447
3.780000000000003,-6.0533055176,0.248226770101,23.3930020954,6.0392607376,0.171113956083,0.0,-4.0735306585,-1.33087398274,5.17506640699,-0.225618987966,0.00491411640482,0.0,412.3047311655133,412.3437385219055,411.74191757290146,412.67107462461456
3.840000000000003,-6.30113343857,0.164140421605,23.7026817043,6.02596743905,0.176405079376,0.0,-4.18789298001,-1.47303249776,5.14698615808,-0.221279349115,0.0282292627815,0.0,436.7857351298256,438.7261808279239,439.6198225701536,439.9289238582116
3.900000000000003,-6.55729186014,0.0693581404465,24.0179572588,6.01389234596,0.17988383899,0.0,-4.3509680403,-1.68736752601,5.36020118666,-0.234549156747,0.0417138267356,0.0,513.9301004564112,514.8853948230272,515.4753782055773,514.4936810199473
3.960000000000003,-6.82308201608,-0.038131214456,24.3443300226,6.00107353726,0.191892463567,0.0,-4.50988536391,-1.8965527198,5.51673228053,-0.223424315047,0.00671819604648,0.0,503.21512378667614,500.67524277851163,502.5153639080894,503.27509971222827
4.020000000000002,-7.097385905,-0.156599747498,24.6736799013,5.99116178032,0.195466087596,0.0,-4.63398316819,-2.05313347582,5.46110187892,-0.204115135181,-0.014024111557,0.0,440.69133852556627,438.97304173423544,438.46172241571526,440.01628742576355
4.080000000000001,-7.37938787023,-0.2848730065,25.0004727016,5.98136927157,0.196343553545,0.0,-4.76624916601,-2.22335429469,5.43140927408,-0.222520356753,-0.000811973906764,0.0,447.75644541008404,448.8303898578222,451.07610168688,449.54395865153424
4.14,-7.66942380417,-0.423610376719,25.3256679131,5.96953126823,0.196296996452,0.0,-4.90171515974,-2.4021278853,5.40772802496,-0.210193004228,-0.000708372843677,0.0,452.60452574977427,452.6128833486702,452.2939175709373,453.23970894380636
4.199999999999998,-7.96851515379,-0.574672085495,25.6536299682,5.95693865863,0.19634374249,0.0,-5.06793376702,-2.63418993706,5.52264476784,-0.209465722365,-0.00539394192431,0.0,498.56832893480095,498.22584544681945,497.98462105545553,497.99962056500476
4.259999999999997,-8.27634363891,-0.737849680991,25.982312366,5.94638980245,0.197367627399,0.0,-5.19327485537,-2.80585528626,5.43304933421,-0.195055146243,-0.0193666663787,0.0,436.0728452466392,434.9038677849342,435.00169807156027,436.1650778341612
4.319999999999996,-8.59189274928,-0.911740825066,26.306273769,5.93636156171,0.196308037253,0.0,-5.32512123071,-2.99125985377,5.36519529772,-0.210485025953,-0.024272055387,0.0,444.0190021213663,443.6162851165123,444.6005033565562,443.2947896004864
4.379999999999995,-8.91534906062,-1.09685663681,26.6258998141,5.9238817405,0.199585110761,0.0,-5.45715091566,-3.18012865276,5.28828627974,-0.216086129963,-0.0493353222249,0.0,443.44188707097686,441.37722445705043,442.0302938822048,441.52356324330924
4.439999999999993,-9.24679032109,-1.29347319937,26.9407850445,5.91643990858,0.196874978011,0.0,-5.59090266007,-3.37436949129,5.20754367205,-0.191514636987,-0.0561426720031,0.0,441.37379942989463,440.8097351377198,442.21925054672704,444.19661912445827
4.499999999999992,-9.5868221088,-1.50284899772,27.2532921117,5.90683916588,0.200729235526,0.0,-5.74387679717,-3.60536346233,5.20807267705,-0.207824205922,-0.0868079435362,0.0,471.0451592755748,468.6640652454656,471.95309546305526,470.65671484169934
4.559999999999991,-9.93592726143,-1.72592019015,27.5648486602,5.89442750095,0.198581189602,0.0,-5.89289970086,-3.83123366108,5.17617761513,-0.211920073674,-0.0688070674307,0.0,461.58168319067727,462.99545721940245,463.0766565711668,462.7130885175145
4.6199999999999894,-10.2942312096,-1.96323074964,27.875530199,5.88304294984,0.195724066159,0.0,-6.05039439438,-4.0799079775,5.17866003281,-0.200428115056,-0.0575979003705,0.0,475.353672063716,476.2092716948992,476.05127477724614,476.89066312269966
4.679999999999988,-10.6614844957,-2.21464724894,28.1838583044,5.87552331366,0.19850721538,0.0,-6.1917516412,-4.30113461584,5.09813933403,-0.178344907961,-0.0861866879119,0.0,451.42161634985104,449.1047051911258,450.9878514336961,452.7329043249772
4.739999999999987,-11.0377578055,-2.4803576462,28.4892989224,5.86481712534,0.203418395357,0.0,-6.35109604352,-4.55643732002,5.08167167831,-0.178660886942,-0.0525830264276,0.0,473.7500528503827,476.3234615723811,474.37319601500565,474.3203944986224
4.799999999999986,-11.4230607969,-2.76031069949,28.7907812933,5.8541177878,0.201799179238,0.0,-6.49245544087,-4.77613430151,4.96714053619,-0.181832059272,-0.0401549253939,0.0,443.57669551324585,444.5949978379249,445.0041579069144,444.7132418015346
4.859999999999984,-11.8162422653,-3.05232359596,29.0824733009,5.84340455377,0.199474706886,0.0,-6.61385996683,-4.95858230141,4.75600191969,-0.188037863965,-0.0379464277716,0.0,409.8250072379544,410.0204072783638,410.84713594141493,410.2604914591215
4.919999999999983,-12.2178191381,-3.3576885003,29.3662529385,5.84193709467,0.197455134363,0.0,-6.7720668097,-5.22032186826,4.70264690694,-0.223578961206,-0.0334627714819,0.0,465.7807517121133,466.130833217568,469.32262005446825,466.5179888585495
4.979999999999982,-12.628811778,-3.67862983675,29.6462877974,5.82851089874,0.196018377701,0.0,-6.92773499567,-5.47861441406,4.63060153746,-0.224518452586,-0.0262986162216,0.0,463.44551217073746,464.0081499922306,461.658853138534,461.53702233344154
5.0399999999999805,-13.0486984812,-4.01422770669,29.9196710613,5.81521258219,0.195051979826,0.0,-7.0686896791,-5.70893413635,4.48141538138,-0.230429399188,-0.0188487102405,0.0,437.8625900875711,438.48205489863375,438.68577142028107,438.1427723841667
